text	label
2017/1/20: in light of my concerns being addressed i'm modifying my review to a 7, with the understanding that the manuscript will be amended to include the new comparisons posted as a comment.	0
__note__: an earlier version of the review (almost identical to the present one) for an earlier version of the paper (available on arxiv) can be found here: http://www.shortscience.org/paper?bibtexkey=journals/corr/1611.01838#csaba the only change concerns relation to previous work.	0
i do however agree with other reviewers that the tasks are very simple.	0
this review is only an informed guess  unfortunately i cannot assess the paper due to my lack of understanding of the paper.	0
a sentence from the paper 'but it has left us unsatisfied since we have not gained the insight needed to choose between them.” summarises my feeling about this paper: this is a nice 'unifying review’ type paper that  for me  lacks a novel insight.	0
this was asked in a prereview question but the answer did not fully clarify it for me.	0
my policy for interactive review is to keep an open mind and willingness to change my score, but a large revision is unlikely.	0
the authors point to a previous workshop submission (https://arxiv.org/abs/1604.02606) but the authors need more discussion about what this method entails and how it compares to other retraining methods (e.g. [1,2]) since this is the first peerreview of this work.	0
a comparison with a similar model, but with bagofwords reviews model would be nice in order to show the importance of the rnnbased review model, especially given previous literature.	0
unfortunately, even after reading the authors' response to my prereview question, i feel this paper in its current form lacks sufficient novelty to be accepted to iclr.	0
my primary concern is the one i expressed in my prereview question below, which i don't think the authors addressed.	0
see my concern above and in the prereview question below.	0
at present, i rate this paper as a borderline contribution but i'm open to revising my review pending further modifications.	0
the authors give a brief but sufficient review of the fundamentals of compressed sensing, present their main result relating feedforward networks and iht (a surprising result), and progress naturally to a detailed experimental section.	0
to make this apparent, i here summarise each paragraph of the conclusion section: paragraph 1: we do not benchmark / pruning methods do not fare well against bruteforce baseline / some evidence for hypothesis of mozer & smolensky, but further investigation needed paragraph 2: introduced 2nd order taylor method / does not fare well against baseline paragraph 3: retraining may help but is not fair paragraph 4: bruteforce can prune 4070% in shallow networks paragraph 5: bruteforce less effective in deep networks paragraph 6: not all neurons contribute equally to performance of network the title of the paper and answers of the authors to the prereview questions seemed to strongly suggest that the paper is not about the new secondorder method, is not about benchmarking pruning algorithms but is instead about the learnt representations.	0
3 paper is unfriendly to colorblind readers (or those with b/w printers) overall, this paper is a reasonable review of where we are in terms of sota vision architectures, but doesn't provide much new insight.	0
in the optimisation setting we are told that the functional form of the landscape function is part of a (in answer to the question of a reviewer) but what is part of the functional form ?	0
i was holding off on this review hoping to get the missing details from the code at https://github.com/alexnowakvilla/dp, but at this time it's still missing.	0
my prereview question articulated this same concern and has not been answered.	0
after the prereview comments, authors do mention that they compared against expected sarsa but i would really like to see these and other extensive baselines before accepting this paper.	0
the authors state in a prereview answer that they amended with some more results, but i can't see a revision in openreview (please let me know if i've missed it).	0
the paper lists some simple embeddings such as svd based ones, cca etc. but a more thorough review of other approaches including the vast array of nonlinear dimensionality reduction solutions should be mentioned.	0
also, eve only tries to estimate c, thus rendering the scenario not different in any way to the scenario considered in section 2. i have two more minor concerns: 1) as raised in the prereview, eve should actually be stronger then alice and bob in order to be able to compensate for the missing key.	0
the authors also only cite/compare to a basic rnn architecture, however there has been many contributions since a basic rnn architecture that performs vastly better.	0
there has been lots of interests in similar area recently, authors do cite some of them in introduction and related work but the relationship and comparison are missing.	0
the idea of an attention policy that takes advantage of expert knowledge is a nice contribution, but perhaps if limited novelty  for example the maddison and tarlow 2014 paper, which the authors cite, has scoping rules that track previously used identifiers in scope.	0
i have however, some concerns about the paper: 1) the paper fails to cite and discuss relevant literature and claims to be the first one that is able to learn interpretable parts.	0
you cite deepface and bell et al. 2015 but you don't compare on those benchmarks.	0
there are already more than four papers reporting better numbers than the one reported in this task, however the author did not cite them.	0
however, the novelty is relatively incremental given previous cited work on multistream networks, and it is not clear that this particular decoupling works well or is of broader interest beyond the specific task of future frame prediction.	0
one way to speed up mmd is to use a random fourier basis as was done in “fastmmd: ensemble of circular discrepancy for efficient twosample test” by zhao and meng, 2015. there are also linear time estimators, e.g., in “a kernel twosample test“ by gretton et al., 2012. i don’t think you need to compare against these approaches since you compare to the full mmd, but they should be cited.	0
comparison to literature is severely lacking; eg 'several automated structure learning techniques have been proposed' followed by 6 citations but no discussion of any of them, which one is most related, which ideas carry over from the offline setting to this online setting, etc. also since this work presents both joint structure & 'parameter' learning, comparison to the online parameter learning papers (3 cited) would be appreciated, specifically since these prior approaches seem to be more principled with bayesian moment matching in jaini 2016 for example.	0
first this paper has the style very similar to the sugiyama et al. papers that are cited (e.g. presenting in different perspectives that were all covered in those papers but in a different context), making me unsure about how to evaluate the novelty.	0
would be nice if the authors not only cited the previous work but summarized the actual differences.	0
3. not comparing to stateoftheart: the stateoftheart however is not the basic phog cited here, but “probabilistic model for code with decision trees”, (oopsla 2016) which appeared before the submission deadline for iclr’17: http://dl.acm.org/citation.cfm?id=2984041 on the same dataset, oopsla’16 has accuracy of 83.9%, and on the more difficult task than considered here (see above point).	0
although the paper establishes interesting measurement points and therefore it has the potential for being cited as a reference, its relative lack of originality decreases its significance.	0
“the underlying easiness of optimizing deep networks does not simply rest just in the emerging structures due to high dimensional spaces, but is rather tightly connected to the intrinsic characteristics of the data these models are run on.” i believe this perspective is already contained in several of the works cited as not belonging to this perspective.	0
this is partially true, but it neglects important parts of the discussion conducted in the cited papers.	0
pros  the paper is clearly written and easy to follow cons  the paper's two contributions are too minor to merit publication  experimental results should include at least the caltech pedestrian dataset but likely also the kitti pedestrian dataset  recent work from eccv 2016 [a], with superior results and much more experimental evaluation, is not cited or discussed my rating is due primarily to the lack luster contributions.	2
also, author claims stateofart on enwik8, but hypernetwork, already cited in the paper, achieves better results (1.34 bpc, table 4 in the hypernetworks paper).	0
in addition, the citation list is rather thin, for example reward shaping has a rich literature, as do incrementally more difficult task setups, dating back at least to mark ring’s work in the 1990s.	0
the authors keep referring to 'previously popular attention paradigms' without any citation and then, i believe, incorrectly describe whatever those are supposed to be by writing that these unknown but popular approaches 'summarize each modality into a single vector.'	0
3. not comparing to stateoftheart: the stateoftheart however is not the basic phog cited here, but “probabilistic model for code with decision trees”, (oopsla 2016) which appeared before the submission deadline for iclr’17: http://dl.acm.org/citation.cfm?id=2984041 on the same dataset, oopsla’16 has accuracy of 83.9%, and on the more difficult task than considered here (see above point).	0
the authors use the pass score through the paper, but only given an intuition  citation for it.	0
equation 4 is presented as a new invention, but this has been used in previous works and is well known in mathematics, so a citation should be added.	0
the paper is ambitious and claims to address a variety of problems, but as a result each segment of related work seems to have been shortchanged.	0
a weakness of this section however is that it makes no reference to related work whatsoever.	0
pros:  novel/original proposal justified both theoretically and empirically  well written, easy to follow  limited evaluation on a classification and regression task is suggestive of the proposed approach's potential  efficient implementation cons:  related work, in particular the first paragraph, should compare and contrast with the closest extant work rather than merely list them  evaluation is limited; granted this is the nature of the target domain presentation: while the paper is generally written well, the paper appears to conflate the definition of the convolutional and correlation operators?	2
while the idea is interesting, the paper felt quite verbose on introducing notations and related work, and a bit lacking on actual change that is being proposed and the experiment to back it up.	0
al.: image pivoting for learning multilingual multimodal representations, emnlp 2017 for a good set of references) 3) this omission of related work also weakens the experimental section.	0
in addition to giving the full paper a purge of unnecessary sentences, my recommendation would be to shorten section 1.1 to a couple of paragraphs (moving some material to the results section if necessary), reduce the bayesopt related work paragraph to a sentence or a most two, cut the lstm related work paragraph (i find the link strenuous at best but that might be my misunderstanding), and cut the intro the bayesopt and gps down to a short paragraph (just give the key highlevel idea then reference to existing work).	0
concerning the related work, the authors didn't mention the universal value function approximation (schaul et al, @icml 2015) which precisely extends v and q functions to generalize over goals.	0
for instance, borsa et al 2017 doesn't do inverse rl (as said in the related work section) but learn to perform a task only from the extrinsic reward provided by the environment (as said in the introduction).	0
2. complete lack of details for related work.	0
another concern is the novelty in relation to related work.	0
pros  the intuition is good that connects differential equation and resnetlike architecture, also explored in some of the related work.	0
strengths:  reasonable approach, quality is good  the dsl is richer than that of previous related work like balog et al. (2016).	2
the paper is easy to read and well organized  the advantage of the proposed regularization against the more standard l2 regularization is clearly visible from the experiments  the idea per se is not new: there is a list of shallow learning methods for transfer learning based on the same l2 regularization choice [crossdomain video concept detection using adaptive svms, acm multimedia 2007] [learning categories from few examples with multi model knowledge transfer, pami 2014] [from n to n 1: multiclass transfer incremental learning, cvpr 2013] i believe this literature should be discussed in the related work section  it is true that the l2spfisher regularization was designed for lifelong learning cases with a fixed task, however, this solution seems to work quite well in the proposed experimental settings.	0
the authors mention deep generative models and oneshot learning methods as related work but the way this section is constructed makes it hard for the reader to see the relation.	0
in total, the model seems clean and somewhat novel, but it has only been tested on unrealistic synthetic data, the framing with respect to related work is poor, and the contributions are overstated.	0
the related work discusses skip connections in the context of convolutional nets, but doesn’t mention previous works incorporating skip connections into rnn architectures, such as [1], [2], or [3].	0
overall, the combination of recurrent skip connections and attention appears to be novel, but experimental comparisons to other skip connection rnn architectures are missing and thus it is not clear how this work is positioned relative to previous related work.	0
the most serious problems are the extensive discussion of the fully unsupervised variant (rather than the semisupervised variant that is evaluated), poor use of examples when describing the model, nonstandard terminology (“concepts” and “context” are extremely vague terms that are not defined precisely) and discussions to vaguely related work that does not clarify but rather obscures what is going on in the paper.	0
"however the paper's list of related work on that toopic is a bit lacking as in section 3.1 it omits referencing the ""explaining and harnessing..."" paper by goodfellow et al., which presented the first convincing attempt at explaining crossmodel generalization of the examples."	0
"pros:  interesting tasks that combine imitation and reinforcement in a logical (but somewhat heuristic) way  good simulated results on a variety of pickandplace style problems  some initial attempt at realworld transfer that seems promising, but limited  related work is very detailed and i think many will find it to be a very valuable overview cons:  some of the claims (detailed below) are a bit excessive in my opinion  the paper would be better if it was scoped more narrowly  contribution is a bit incremental and somewhat heuristic  the experimental results are difficult to interpret in simulation  the realworld experimental results are not great  there are a couple of missing citations (but overall related work is great) detailed discussion of potential issues and constructive feedback: > ""our approach leverages demonstration data to assist a reinforcement learning agent in learning to solve a wide range of tasks, mainly previously unsolved."""	2
"to be an extensive discussion of ""text"", i would expect to see languagemodeling and seqtoseq tasks as well  the majority of the manuscript is taken up by overly long explanations of background concepts (e.g. half a page on risk minimization, half a page on ""different kinds of neural networks"" with vague and occasionally misleading descriptions of rnn vs cnn, containing zero citations)  the related work is significantly lacking, and it appears that the authors are unaware of results and published work which would be directly relevant to theirs (e.g. arpit et al. a closer look at memorization in deep networks ; advani and saxe generalization error dynamics in high dimensions)  in the introduction, generalization is not clearly explained, which seems kind of like an important thing to do...  vc is a measure/set, not a norm?"	0
comments:  the related work section is comprehensive but a bit unstructured, with each new paragraph seemingly describing a completely different type of work.	0
however, the current paper has some correctness issues, is missing some related work and lacks a clear statement of innovation.	0
the authors argue for the focus on stability over convergence, which is an interesting focus, but still i found the lack of connection with related work in this section a strange.	0
the related work section includes a number of relevant works, but should clearly explain the difference between the prior methods and the proposed method.	0
we are thus expecting related work post 2012 but it's not what is reviewed.	0
pros methodology 1. inductive ability: can generalize to unseen nodes without any further training 2. personalized ranking: the model uses natural ranking that embeddings of closer nodes (considers node pairs of any distance) should be closer in the embedding space, which is more general than prevailing first and second order proximity 3. sampling strategy: the proposed nodeanchored sampling method gives unbiased estimates of loss function and successfully reduces the time complexity experiment 1. evaluation tasks including link prediction and node classification are conducted across multiple datasets with additional parameter sensitivity and missinglink robustness experiments 2. compared with various baselines with diverse model designs such as gcn and node2vec as well as compared with naive baseline (using original node attributes as model inputs) 3. demonstrated the model captures uncertainties and the learned uncertainties can be used to infer latent dimensions related works the survey of related work is sufficiently wide and complete.	0
cons:  related work is not adequately referenced.	0
finally, the authors have admirably attempted a thorough comparison with existing work, in the related work section, but this section takes up a large chunk of the paper at the end, and again i would have preferred this section to be much shorter and more concise.	0
3) in contrast to the thin experiments and (lack of) technical novelty, the introduction & related work writeups are overdrawn and uninteresting.	0
3) treatment of related work is lacking.	0
my main concern is that while imitation learning and inverse reinforcement learning are mentioned and discussed in related work section as classes of algorithms for incorporating prior information there is no baseline experiment using either of these methods.	0
etc.  your related work section is lacking.	0
the authors mention that related work is generalized but fail to differentiate their work relative to even the cited references (kim & lane, 2016; hori et al., 2017).	0
evaluation pros: i like how this paper formalizes failure in representation learning as information loss in zalthough the formulation is not particularly novel, i.e. [zhao et al., arxiv 2017]), and constructs an explicit, penalized objective to allow the user to specify the amount of information retained in z. in my opinion, the proposed objective is more transparent than the objectives proposed by related work.	2
however, the related work discussion is significantly lacking.	0
weaknesses ========== the similarity and differences between the proposed method and related work is not made clear.	0
the related work section lacks important references.	0
cons: this is mostly an application of an existing method to a new domain  as stated in the related work section, effectively the same convnetrnn architecture has been in common use for image captioning and other vision applications.	0
pros  best description of mmd gans that i have encountered  good contextualization of related work and descriptions of relationships, at least among the works surveyed  reasonable proposed metric (kid) and comparison with other scores  proof of unbiased gradient estimates is a solid contribution cons  although the review of related work is very good, it does focus on ~3 recent papers.	2
pros  ' strong related work section that contextualizes this paper among current work ' very interesting idea to more efficiently find and train best architectures ' excellent and thought provoking discussions of middle steps and mediocre results on some experiments (i.e. last paragraph of section 4.1, and last paragraph of section 4.2) ' publicly available code cons  ' some very strong experimental results contrasted with some mediocre results ' the balance of the paper seems off, using more text on experiments than the contributions to theory. '	2
overall the paper is wellstructured and related work covers the relevant papers, but the details of the paper seem hastily written.	0
(p.2)  the related work section is wellwritten and interesting, but it's a bit odd to have it at the end.	0
"smaller ambiguities in wording are also in the paper : e.g. related work > long term prediction ""in this work"" refers to the work mentioned but could as well be the work that they are presenting."	0
cons and mainly questions: 1. missing related work.	2
one important contribution of the paper is about optimal batch sizes, but related work in this direction is not discussed.	0
there are many related works concerning adaptive batch sizes, such as [1] (a summary in section 3.2 of [2]).	0
the paper is quite poorly written in places, has poor formatting (citations are incorrect and half a bibtex entry is inlined), and is highly inadequate in its treatment of related work.	0
the authors do a good job of positioning their study with respect to related work on blackbox adversarial techniques, but overall, by working on the topic of noisy input data at all, they are guaranteed novelty.	0
pros: simple idea with impact; the problem being tackled is a difficult one cons: not many; real systems have constraints between physical dimensions and the forces/torques they can exert some additional related work to consider citing.	2
i also have a few other concerns: 1. there seems to be a related work: [1] perellonieto et al., background check: a general technique to build more reliable and versatile classifiers, icdm 2016, where authors constructed a classifier, which output k1 labels and the k1th label is the “background noise” label for this classification problem.	0
section 2 lacks discussions about related work but is more dedicated to emphasizing the contribution of the paper.	0
in other words, the evaluation is a bit lazy somewhat in the same sense as the writing and treatment of related work; the authors implemented the model and ran it on a collection of public data sets, but did not venture further into scientific reporting of the merits and limitations of the approach.	0
for me, it is not easy to judge the novelty of the approach, but the authors list related works, none of which seems to solve the same task.	0
more precisely, focusing on the comparison to rainbow which is the main competitor here, my concerns are the following:  there is almost no discussion on the differences between reactor and rainbow (actually the paper lacks a « related work » section).	0
in terms of clarity, the paper is overall easy to follow, however i am a bit confused by section 2 about what is related work and what is a novel contribution, although the section is called “our contribution”.	0
command of related work is ok, but some relevant refs are missing (e.g., kloft and laskov, jmlr 2012).	0
some related works are mentioned in the paper, but those are spread in different sections.	0
(the authors can even show the validation adversarial accuracy to show how/if it deviates from the test accuracy) lack of related work in nlp (see the anonymous comment for some examples).	0
since the authors have mentioned in the related work, it would also be more convincing if they show experimental results on cl conclusion:  i feel that the motivation is good, but the proposed model is too handcrafted.	0
"() pros / cons:  simple yet powerful method for text classification  strong experimental results  ablation study / analysis of influence of parameters  writing of the paper  missing discussion to the ""attention is all you need paper"", which seems highly relevant () typos: page 1 ""a support vectors machines"" > ""a support vector machine"" ""performs good"" > ""performs well"" ""the ngrams was widely"" > ""ngrams were widely"" ""to apply large region size"" > ""to apply to large region size"" ""are trained separately"" > ""do not share parameters"" page 2 ""convolutional neural networks(cnn)"" > ""convolutional neural networks (cnn)"" ""related works"" > ""related work"" ""effective in wang and manning"" > ""effective by wang and manning"" ""applied on text classification"" > ""applied to text classification"" ""shard(word independent)"" > ""shard (word independent)"" page 3 ""can be treat"" > ""can be treated"" ""fixed length continues subsequence"" > ""fixed length contiguous subsequence"" ""w_i stands for the"" > ""w_i standing for the"" ""which both the unit"" > ""where both the unit"" ""in vocabulary"" > ""in the vocabulary"" etc..."	0
with sufficient knowledge of related works from these areas, i find that the authors' proposed method lacks proper evaluation and sufficient novelty.	0
pros methodology 1. inductive ability: can generalize to unseen nodes without any further training 2. personalized ranking: the model uses natural ranking that embeddings of closer nodes (considers node pairs of any distance) should be closer in the embedding space, which is more general than prevailing first and second order proximity 3. sampling strategy: the proposed nodeanchored sampling method gives unbiased estimates of loss function and successfully reduces the time complexity experiment 1. evaluation tasks including link prediction and node classification are conducted across multiple datasets with additional parameter sensitivity and missinglink robustness experiments 2. compared with various baselines with diverse model designs such as gcn and node2vec as well as compared with naive baseline (using original node attributes as model inputs) 3. demonstrated the model captures uncertainties and the learned uncertainties can be used to infer latent dimensions related works the survey of related work is sufficiently wide and complete.	0
this paper is outside of my area of expertise, so i'll just provide a light review:  the idea of assuming that the opponent will take the worst possible action is reasonable in widely used in classic search, so making value functions follow this intuition seems sensible,  but somehow i wonder if this is really novel?	0
for now, i think the submission is good for a weak accept – if the authors address my concerns, and/or correct my potential misunderstanding of the issues, i'd be happy to upgrade my review to an accept.	0
"also, the paper never considers concatenations of large pretrained embedding sets with each other and/or with the new domain corpus  such concatenations often give a big boost to accuracy, see : ""think globally, embed locally—locally linear metaembedding of words"", bollegala et al., 2017 https://arxiv.org/pdf/1709.06671.pdf that paper is not peer reviewed to my knowledge so it is not necessary to compare against the new methods introduced there, but their baselines of concatenation of pretrained embedding sets should be compared against in the submission."	0
pros: i) detailed review of the existing work and comparison with the proposed work.	2
review: while the idea proposed in the paper is somewhat novel and there is nothing obviously wrong about the proposed approach, i thought the paper is somewhat incremental.	0
pnl ica is solvable and there are a number of algorithms proposed for it, some cited already in the above review, but also more recent ones.	0
i think there are many areas of further discussion that the authors can flesh out (as mentioned below and in other reviews), but overall the contribution seems solid.	0
i understand that sometimes it's tempting to minimize one's weaknesses in order to get a paper accepted because the reviewers may not understand the area very well and may get hung up on the wrong things.	0
pros:  good literature review.	2
i would encourage the authors to address the concerns raised on my review.	0
however, i hope that you address some of the concerns i have raised in this review.	0
i still think the novelty, significance of the claims and protocol are still perhaps borderline for publication (though i'm leaning towards acceptance), but i don't have a really high amount of experience in the field of adversarial examples in order to make my review with high confidence.	0
concerning the presentation, the paper dedicates two full pages on a review of the algorithm by yin et al. (2017).	0
the second page of the review seems to discuss the main part of the algorithm, but i could not follow it.	0
concerning the presentation, the paper dedicates two full pages on a review of the algorithm by yin et al. (2017).	0
the second page of the review seems to discuss the main part of the algorithm, but i could not follow it.	0
for example, there are several papers that frame the code migration problem as one of statistical machine translation (see sec 4.4 of [1] for a review and citations), but this paper makes no reference to them.	0
i do not have background in h_inf control theory, but i will review the paper to the best of my ability.	0
general review:  when only the first layer is free between generators, i think it is not suitable to talk about multiple generators, but rather it is just a multimodal prior on the z, in this case z is a mixture of gaussians with learned covariances (the weights of the first layer).	0
(emergency review—i have no special knowledge of the subfield, and i was told a cursory review was ok, but the paper was fascinating and i ended up reading fairly carefully) this paper does many things.	0
however i am willing to adjust my review according to author response and the evaluation of the experiment section by other reviewers (who are hopefully more experienced in this domain).	0
however, i have significant concerns regarding how the paper is written and final section of the proposed algorithm/experiments etc. introduction/literature review> i think paper significantly lacks literature review and locating itself where the proposed approach at the end stands in the given recent sr literature (particularly deep learning based methods) similarities to other techniques, differences from other techniques etc. there have been several different ways of using cnns for super resolution, how does this paper’s architecture differs from those?	0
update: i'm going to change my review to a 6 to acknowledge the substantial improvements you've made—i no longer fear that there are major errors in the paper, but this paper is still solidly borderline, and i'm not completely convinced that any new claim is true.	0
though the paper presents an interesting approach, but it relies heavily on heuristics (such as those mentioned in the initial review) without a thorough investigation of scenarios in which this might not work.	0
pros:   novel use of hypernetworks  promising results  good literature review cons:   far too much focus on gaussian noise  unconvincing argument/ lacking discussion  lack of clarity	2
"my original review had rating ""4: ok but not good enough  rejection""."	0
i have read the responses to the concerns raised by all reviewers.	0
"it is even not clear to me if the algorithm can be run asynchronously (as some of the other reviewers seem to imply) or if its a synchronous algorithm but analyzed asynchronously to accomodate for delay in the information coming from their ""continuouspropagation"" factorization? '"	0
as mentioned in the other reviews, key references are lacking, e.g., for ode interpretation, eq. (3) and (4).	0
pros  best description of mmd gans that i have encountered  good contextualization of related work and descriptions of relationships, at least among the works surveyed  reasonable proposed metric (kid) and comparison with other scores  proof of unbiased gradient estimates is a solid contribution cons  although the review of related work is very good, it does focus on ~3 recent papers.	2
as a review, it would be nice to see mention (even just in a list with citations) of how other models in the zoo fit in  connection between ipms and mmd gets a bit lost; a figure (e.g. flow chart) would help  wavers a bit between proposing/proving novel things vs. reviewing and lacks some overall structure/storyline  figure 1 is a bit confusing; why is kid tested without replacement, and fid with?	0
i have listed this review as a good for publication due to the novelty of ideas presented, but the accusation of misrepresentation below is a serious one and i would like to know the author's response.	0
i was not able to review all the proofs, but what i checked was sound.	0
if convenient, could the authors comment on a similarly motivated paper under review at iclr 2018: variancebased gradient compression for efficient distributed deep learning pros:  good use of intuition to guide algorithm choices  good compression with little loss of accuracy on best strategy  good problem for fa algorithm / well motivated  cons:  some experiment choices do not appear well motivated / inclusion is not best choice  explanations of algos / lack of 'algorithms' adds to confusion a useful reference: strom, nikko.	2
in this perspective, the proposed framework might be useful, but as noted in the original review, the presentation is not clear, and it's not convincing to me that the mi framework is indeed useful in the sense i described above.	0
the authors try to claim some novelty in that they apply this wellknown observation to pixellevel prediction networks, but the reviewer fails to see what in this application was nontrivial or surprising.	0
pros: (1) the paper is well written, the review of distillation and quantization is clear.	2
the mandatory literature review on the abundant recent uses of memory in neural networks is then followed by experiments on continual learning tasks involving permuted mnist tasks, imagenet incremental inclusion of classes, imagenet unbalanced, and two language modeling tasks.	0
original review ============= summary: the contribution of this paper is a method for training deep networks such that skip connections are present at initialization, but gradually removed during training, resulting in a final network without any skip connections.	0
summary of review: this is an incremental change of an existing method.	0
# summary of review i find the contribution to be incremental, and the validation weak.	0
the authors could have benefited from the feedback they obtained from the reviewers of their last submissions to improved their paper, but nothing has been done.	0
3. it lacks a necessary review of related works.	0
i have not verified the proofs in this paper (given short notice to review) but the scaling laws in the upper bounds found seem reasonably correct.	0
another reviewer's worry about why depth plays a role in the convergence of empirical to true values in deep linear networks is a reasonable worry, but i suspect that depth will necessarily play a role even in deep linear nets because the backpropagation of gradients in linear nets can still lead to exponential propagation of errors between empirical and true quantities due to finite training data.	0
al. iclr 2014 which could be cited to address that reviewer's concern.	0
i added a comment in light of the authors' response, but don't see it and so i am updating my review for completeness).	0
"added: 20news results still poor for hpd, but its probably the implementation used ... their online variational algorithm only has advantages for large data sets pros: ' interesting new prod model with good results ' alternative ""deep"" approach to a hdllda model ' good(ish) experimental work cons: ' could do with a competitive nonparametric lda implementation added: good review responses generally"	2
in nips, 2017. revised review: given the authors' thorough answers to my concerns, i have decided to change my score.	0
extensive experimentation on established toy datasets (usps<>mnist, svhn<>mnist, svhn, gtsrb) and other more realworld datasets (including the visda one) cons: ' literature review on domain adaptation was lacking.	0
this is all nice, interesting, and well written, but at the end of the day, the paper is not doing too much beyond being a nice review of all ideas.	0
i am unsure whether i should take it into account in this review, but in doubt i am choosing to, which is why i am advocating for acceptance in spite of the abovementioned concerns.	0
overall, strong application work, which i appreciate, but with several flaws that i'd like the authors to address, if possible, during the review period.	0
as strong points, the paper is easy to follow and does a good review of existing methods.	2
the research questions seems straightforward, but it is good to see those experiments review some interesting points.	0
review updates: rating 6 > 7 confidence 2 > 4 the rebuttal and update addressed a number of my concerns, cleared up confusing sections, and moved the paper materially closer to being publicationworthy, thus i’ve increased my score.	0
however, a few parts were poorly explained, which led to this reviewer being unable to follow some of the jumps from experimental results to their conclusions.	0
arxiv preprint arxiv:1610.06447. review update after reply: the authors have responded to most of my concerns and i think the paper is much stronger now and discuss the relation with regularized ot.	0
however, i think there are several main drawbacks, detailed as follows: 1. the paper lacks a coherent and complete review of the semisupervised deep learning.	0
the research itself seems fine, but there are some issues with the discussion of previous work.	0
the proposed idea is not exceptional original, but the paper has several strong points: ' the relation to previous work is made explicit and it is show that several previous approaches are generalized by the proposed one. '	2
cons:  overall, the approach seems to be an incremental improvement over the previous work resnext.	0
overall, the relative lack of novelty and comparison with previous work make me hesitant to recommend the acceptance of this paper.	0
the analysis in section 3 is decent (see however the minor comments below), but does not offer revolutionary new insights  it's perhaps more like a corollary of previous work (pascanu et al., 2013).	0
additionally, the functional form chosen for f() in the objective was chosen to match previous work but with no explanation as to why that's a reasonable form to choose.	0
it has a similar flavor as deepfusion (df), a previous work which also integrated an lm to a asr in a similar way, but where the fusion is also trained.	0
"(ii) the authors do not seem to address one of the main criticisms they make about previous work and in particular ""[a lack of evidence] of such specific 2d connectivity patterns""."	0
weaknesses:  there are now several papers on using a trained neural network to guide search, and this approach doesn't add too much on top of previous work.	0
especially since there is even previous work on using saliency methods to detect adversarial examples (e.g. fong et al, interpretable explanations of black boxes by meaningful perturbation, iccv 2017).	0
pros: 1. extend the input from disentangled feature to raw image pixels 2. employ “obverter” technique, showing that it can be an alternative approach comparing to rl 3. the authors provided various experiments to showcase their approach cons: 1. comparing to previous work (mordatch & abbeel, 2018), the task is relatively simple, only requiring the agent to perform binary prediction.	2
however, while the proposed ideas are interesting, there are concerns about the novelty in relation to a long line of previous work.	0
some previous work is cited, but i would point the authors to much older work of parr and russell on hams (hierarchies of abstract machines) and later work by andre and russell, which did something very similar (though, indeed, not in hybrid domains).	0
