text	label
the idea of quantifying the fraction of infeasible parameters (e.g. those that diverge) is nice, because it's a practical problem that everyone working with these networks has but often isn't addressed. '	0
pros  the paper is the first of my knowledge to explicitly measure the bits per parameter that rnns can store  the paper experimentally confirms several intuitive ideas about rnns:  rnns of any architecture can store about one number per hidden unit from the input  different rnn architectures should be compared by their parameter count, not their hidden unit count  with very careful hyperparameter tuning, all rnn architectures perform about the same on text8 language modeling  gated architectures are easier to train than nongated rnns cons  experiments do not reveal anything particularly surprising or unexpected  the ugrnn and rnn architectures do not feel wellmotivated  the utility of the ugrnn and rnn architectures is not wellestablished	2
i however recommend the acceptance because of its merit of the idea.	0
for the sake of clarity of the presentation i would drop parts of section 3 ('a combinator library for neural networks') which presents technical details that are in general interesting, but do not help the understanding of the core idea of the paper.	0
finally, d) is a neat idea and the initial results look interesting but they don’t go much further than that.	0
the idea is simple but has interesting effects on the generated textures and can be extended to transformations other than translation.	0
pros  as an idea, using a meta controller to decide the computational model and the number of steps to reach the conclusion is keeping in line with solving an important practical issue of increased computational times of a simple example.	0
the idea is related to dropout, but instead of zeroing out units, they are instead set to their respective values at the preceding time step elementwise with a certain probability.	0
it is still worse that variational dropout on penn tree bank language modeling task, but given the simplicity of the idea it is likely to become widely useful.	0
strengths  simple idea that works well.	2
taking the idea of this work, can we develop a stable dynamic system, but which does not only have one attractor?	0
since the main idea is very interesting, i will be happy to update my score if the above concerns are addressed.	0
effectively, the idea is to perform multiple rounds of successive halving, starting from the most exploratory setting, and then in each round exponentially decreasing the number of experiments, but granting them exponentially more resources.	0
pros:  novel and interesting idea for memory access  nicely written cons:  need to manually specify the lie group to use (it would be better if network could learn the best way of accessing memory)  not clear if this really works better than standard ntm (compared only to simplified version)  not clear if this is useful in practice (no comparison on real tasks)	2
the paper claims three main contributions: 1. modification to model architecture (used in oh et al.) by using action at time t1 to directly predict hidden state at t 2. exploring the idea of jumpy predictions (predictions multiple frames in future without using intermediate frames) 3. exploring different training schemes (tradeoff between observation and prediction frames for training lstm) 1. modification to model architecture  the motivation seems good that in past work (oh et al.) the action at t1 influences x_t, but not the state h_t of the lstm.	0
some might also question whether iclr is the appropriate venue to introduce a new dataset, but personally i think it's a great idea to submit it here, seeing as it will reach the right people.	0
i like the idea in this paper that use not just one but multiple attentional vectors to extract multiple representations for a sentence.	0
overall, i think the ideas presented in this paper show good potential, but i would like to see an extended analysis in the line of figures 3 and 4 for more datasets before i think it is ready for publication.	0
overall, the ideas and developments in this paper are promising, but it needs more work to be a clear accept for me.	0
it looks a bit weird because the expectation is on s' and b' but r(s, a) does not depend on them (so either it should be moved out of the expectation, or the expectation should also be over the reward, depending on how r is defined)  the definition of the boltzmann policy at end of 2.1 is a bit confusing since there is a sum over 'a' of a quantity that does not depend (clearly) on 'a'  i believe 4.3 is for the tabular case but this is not clearly stated  any idea why in fig. 1 the 3 algorithms do not all converge to the same policy?	0
pros: original clever idea.	2
strong points:  well written, interesting idea of combining various sources of information in a bayesian framework for seq2seq models handling something in an online manner typically makes things more difficult, and this is what the authors are trying to do here  which is definitely of interest to the community  strong experimental section, with some strong results (though not complete: see weak points) weak points:  authors do not improve on computational complexity (w.r.t tillmann proposal), hence the algorithms may be found difficult to apply in scenarios where inputs may be long (this already takes into account a rather constrained model of alignment latent variables)  what about the baseline where you only combine direct, lm and bias contributions (no channel)?	2
pros:  the idea is novel  the approach is described clearly cons:  the experimental evaluation is not convincing, e.g. no improvement on svhn  number of parameters should be mentioned for all models for fair comparison  the effect of droppath seems to vanish with data augmentation	2
nice idea but not complete, model size is not reduced by the large factors found in one of your references (song 2016), where they go to 5 bits, but this is ontop of pruning which gives overall 49x reduction in model size of vgg (without loss of accuracy).	0
the paper presents two versions of the idea: one which is computationally expensive (and high variance) in that it needs two passes through the same example at a given step, and a temporal ensembling method that is stabler, cheaper computationally but more memory hungry and requires an extra hyperparameter.	0
the idea of this paper is simple but nontrivial.	0
pros:  interesting idea: learning structures of sentences adapted for a downstream task.	2
it seems that the same idea could be used not just for pruning existing models, but also when building new architectures: selecting layers and their parameters as to achieve an optimal throughput rate.	0
the idea is that you can collect human scoring data for some responses from a dialogue model, however such scores are expensive.	0
the general idea is not unique, but it is an interesting one (if one admits that the adjacency matrix a is known a priori), and the novelty mostly lies on the definition of the regularisation term that is an l1norm (while other techniques would mostly use l2 regularisation).	0
it is not extremely original in its main ideas though, but the actual algorithm and implementation seem new and effective.	0
pros:  i really liked the idea of representing a word in context by a subspace (as opposed to a weighted sum).	2
extending the idea of the adversarial training to the text tasks is simple but nontrivial.	0
the idea is novel to some extent, as previous paper had already tried to combine pointerbased and standard models, but not as a mixture model, as in this paper.	0
in summary, an interesting idea, however many heuristics are used and the experimental evaluation is not sufficient.	0
this is however still a preliminary work and one would like to see the ideas pushed further.	0
i personally find the idea exciting, but in order for it to be of interest to the iclr community i think more emphasis should be put on what insights such a technique allows to gain on trained models.	0
overall i think the paper proposes interesting ideas, but given its lack of focus on a single, cohesive story i think it is not yet ready for publication.	0
review summary ''' pros:  i like the idea of bringing multiplicative rnns and their predecessors back into the spotlight.	2
the authors build upon an idea recently presented at the repeval workshop, but are able to collect a significantly larger amount of examples by relying on existing ontologies.	0
however i find the theoretical analysis not very informative, and distractive from the main central idea of the paper.	0
the paper establishes a base result, but does not explore the idea to the extent to which i think an iclr paper should.	0
the main idea is quite good, but insufficient attention was devoted to analyzing the aspects of the model that make it interesting and novel.	0
i have to emphasize that i like the ideas introduced in this paper, but i am not convinced by the way they are presented and evaluated.	0
the idea of using a kernel to push apart the sampled points is interesting, and will work in low dimensions, but it is hard to see how it can work in full scale images.	0
while the idea of using chirplet transform is interesting, my main concern is that the empirical evidence provided is in a rather narrow domain of bird call classification.	0
the key idea, which is very sensible, is to use a classbased hierarchical softmax, but where the clusters/hierarchy are distributed such that the resulting matrix multiplications are optimallysized for gpu computation, based on their empirical tests.	0
overall the idea is novel and interesting, the paper is well written for the most part, but the methodology has some flaws.	0
potential: the idea of seeking out states where a transition model is uncertain is sensible, but also limited  i would encourage the authors to also discuss the limitations.	0
i was left a bit disappointed by the lack of novel insight, or a singular key new idea which you often expect in conference presentations, and this is why i’m not highly confident about this as a conference submission (and hence my low score) i am open to be convinced either way.	0
while there is an interesting idea of (limited) novelty to the paper, there are some concerns about evalations and comparisons as outlined above.	0
one, the idea of policy sketches is nice, but not sufficiently fleshed out to have any real impact.	0
a full exploration might be its own paper, but the idea is worth at least brief discussion in the text.	0
there is certainly nothing wrong with the tailored approach, but it would help to be clear and detailed about where the presented ideas can be applied out of the box, or how one would go about making the relevant design choices for a range of different problems.	0
overview of the review: pros:  the idea is very interesting.	2
i think the idea here is potentially very valuable, but needs more rigorous comparison and a clear relation to momentum and other work.	0
although the work is well motivated, it certainly seems like an empirically unproven and incremental improvement to an old idea.	0
the space of learning embeddings to optimize nearest neighbor classification has been explored before, but the idea of averaging the propotypes is interesting (as a nonlinear extension of mensink et al 2013).	0
i like the basic idea of the paper, but the points above make me think it is not ready for publication.	0
secondly, the idea proposed in the paper is incremental and not new to the field.	0
[r1] https://papers.nips.cc/paper/2275selfsupervisedboosting.pdf pros: novel and intriguing idea strong theoretical guarantees cons: resulting boosted model is unnormalized discriminator based boosting is expensive, due to sampling via mcmc weak experimental section	2
pros: ' the general idea behind the paper seems pretty novel and potentially quite cool. '	2
cons: ' the evaluation of the success of these ideas, as compared to other possible approaches, or as compared to human performance on similar tasks, is extremely cursory. '	0
i think the idea is nice overall because it allows network designers to better understand the representational power of each layer in the network, but at the same time, this works feels a bit rushed.	0
pros: the idea of extracting upward or downward trends from time series  although these should, ideally be learned, not rely on an adhoc technique, given that this is a submission for iclr.	2
this paper proposes a method for transfer learning, i.e. leveraging a network trained on some original task a in learning a new task b, which not only improves performance on the new task b, but also tries to avoid degradation in performance on a. the general idea is based on encouraging a model trained on a, while training on the new task b, to match fake targets produced by the model itself but when it is trained only on the original task a. experiments show that this method can help in improving the result on task b, and is better than other baselines, including standard finetuning.	0
i weakly vote for acceptance since i like the ideas, but if the paper does not make it in, i would suggest that the authors consider splitting it into two papers, each of which could hopefully be more focused.	0
pros:  good experimental results cons:  ideas are quite trivial  the experiment on ptb was carried out improperly	2
one could argue that these are easy to obtain using standard taggers, but it takes away even more from the idea of an 'endtoend trained' system.	0
in short, there are several good ideas proposed in the paper, but the lack of proper analysis make it difficult to judge how important the proposed techniques are.	0
this paper introduces three tricks for training deep latent variable models on sparse discrete data: 1) tfidf weighting 2) iteratively optimizing variational parameters after initializing them with an inference network 3) a technique for improving the interpretability of the deep model the first idea is sensible but rather trivial as a contribution.	0
the second idea is also sensible, but is conceptually not novel.	0
similarly, the idea of further optimizing the elbo is interesting but not fully explored.	0
overall the ideas in this paper are good but i'd like to see them a little more fleshed out.	0
the high level idea is still using the recurrent neural network (specifically, gru in this paper) to do sequence supervised learning, e.g., classification, but modifications have been made to the input and hidden layers of rnns to tackle the missing value problem.	0
cons:  the idea is somewhat incremental.	0
pros: 1. nice idea on heirarchical attention for modulating the context (document) representation by the taskspecific (query) representation.	2
in my opinion, the paper has a potentially strong idea however in needs stronger results (and possibly in a wider variety of applications) as a proof of concept.	0
the idea of training a network to satisfy an abstract interface is very interesting and promising, but empirical support is currently too weak.	0
this is generally a good idea, but we do not get a proper validation of this from the experiments as ground truth is absent.	0
essentially a regularization objective is added to the previous method, which of itself is not a bad idea, but i can't point to a technical novelty in the paper that the community can not do without.	0
it is an interesting idea to go after saddle points in the optimization with an sr1 update and a good start in experiments, but missing important comparisons to recent 2nd order optimizations such as adam, other hessian free methods (martens 2012), pearlmutter fast exact multiplication by the hessian.	0
pros: ' the idea is easy to implement. '	2
cons: ' the idea is not very original. '	0
pros the paper presents a neat idea for changes of coordinates at the individual layers.	0
the paper contains nice ideas but in my opinion it does not contribute sufficiently many results for a conference paper.	0
pros: ' clear description ' well built experiments ' simple yet effective idea ' no overclaiming ' detailed comparison with related work architectures cons: ' idea somewhat incremental (e.g. can be seen as derivative from bell 2016) ' results are good, but do not improve over state of the art quality: the ideas are sound, experiments well built and analysed.	2
on the positive side, the paper is clear and wellwritten (apart from some occasional typos), the proposed idea is simple and could be adopted by other works, and can be deployed as a beneficial perturbation of existing systems, which is practically important if one wants to increase the performance of a system without retraining it from scratch.	2
the idea of initializing the recurrent network with the cnn is reasonable but is at the level of improving one wrong choice in the original work of bell, rather than really proposing something novel.	0
the above idea is interesting and novel, but unfortunately is not sufficiently validated by the experimental results.	0
pros:  interesting and novel idea cons:  improper experimental protocols  missing baselines  missing diagnostic experiments [r1] heess, n., williams, c. k. i., and hinton, g. e.	2
this paper is definitely informative but it does not reach to the conference acceptance level, simply because the idea is not new, the sparse connection implementation is poor, and the results are not very surprising.	0
in conclusion, i think the paper has a strong idea and motivation, but the experiments are not convincing for the paper to be accepted at iclr.	0
i am concerned about this specially because ccgan almost matches the sslgan baseline on stl10, and ccgan2, to me, seems like a hacky way to improve upon the core ccgan idea.	0
overall, the idea is clever and appealing, but i think the paper needs more quantitative validation and better discussion of the relationship with prior work.	0
overall, i believe the proposed idea of reweighing is interesting, but the work can be globally improved/clarified.	0
pros: the idea is interesting and interpretable models/representations is an important topic.	2
pros: ' learning over graph is an important topic cons: ' many existing approaches have already exploited the same types of ideas, resulting in very close models ' lack of comparison w.r.t existing models	2
the idea of the paper is interesting there are some encouraging results, but the current version doesn't seem ready for publication: performance: the method should be compared with other stateoftheart kshot learning methods (e.g., matching networks by vinyals et al., 2016).	0
such smoothing idea is not new, but was not investigated previously in wide range of machine learning tasks.	0
the justifications for the idea still lacks analysis.	0
the proposed approach achieves decent performance improvement over previous work, but the technical novelty of this work is significantly limited by existing work that used similar ideas.	0
strong points of this paper: 1. the idea of using the methods from natural language processing to graph mining is quite interesting.	2
the writing and wording are in general poorly structured to the point that it is sometimes difficult to follow the proposed ideas.	0
this does not take away from the main idea, but this part needs to be better researched.	0
this might work better, but it also means the idea as presented in the main body of the paper is not actually evaluated (and i guess it would not work well, as otherwise why implement it differently?)	0
concerning the configuration of nce, it would be desirable to get a better idea of how you arrived at your specific configuration and parameterization described in sec.	0
on the positive side,  the proposed ideas are novel and seem useful.	2
the rivalry training is an interesting idea, when training against a different opponent, the learner overfits to that opponent and forgets to play against the ingame ai; but then oddly, it gets evaluated on how well it does against the ingame ai!	0
the authors also mention as contribution 'a new benchmarking technique, allowing algorithms to compete against each other, rather than playing against the ingame ai', but this seems a bit exaggerated to me: the idea of pitting ais against each other has been at the core of many ai competitions for decades, so it is hardly something new.	0
i think the idea is nice, but the experiment results are not convincing enough to justify this new model architecture.	0
the proposed idea seems reasonable, but i’m struggling to understand various aspects of the paper.	0
the combined ideas (1)  (2) do produce a considerable reduction in parameters, but sadly the experiments and exposition are somewhat too lacking to really understand what is going on.	0
the idea is nice and somewhat novel  most pruning methods concentrate on removal of individual weights, however i haven't done a through research on this topic.	0
the pruning idea has potential, however its efficiency must be more soundly demonstrated (please provide network accuracies at various pruning levels, the method removes one neuron at a time, this allows making of nice plots) rather than laconically stating that a degradation on mnist from 97% accuracy to 92% is not significant (figure 5.).	0
the idea might be valuable but it should be pushed further.	0
overall i think the proposed idea is interesting and potentially promising, but in its current form is not sufficiently evaluated to convince me that the performance boosts don’t simply come from the use of a larger network, and the lack of imagenet evaluation calls into question its realworld application.	0
demonstrating the stitched network idea on imagenet, comparing with the corresponding vggonly or resnetonly finetuning, could be enough to push this paper over the bar for me, but the current version of the experiments here don't sufficiently validate the stitched network idea, in my opinion.	0
overall i think it is an interesting idea and i would love to see it better developed, thus i am giving a weak accept recommendation, but with a low confidence as the experiments section is not very convincing.	0
also this evaluation is identical to that in judd (2016b) weaknesses: the idea of combining bitserial arithmetic with the dadn architecture is a small one.	0
the idea of having a piecewise constant prior for latent variables is interesting, but the paper is not wellwritten (even 14 pages long) and the design of the experiments fails to demonstrate the most of the claims.	0
the idea has some merit, however, as mentioned by one of the reviewers, the field has been studied widely, including black box setups.	0
the idea proposed by this paper is reasonable, but not ground breaking.	0
for example, the sentence: 'the main idea is to gradually marginalize over an increasing range of transformations,' is suggestive but not clear.	0
one of the conceptually interesting aspects of the paper is the idea of a tree of transformations, but the advantage of deeper trees is never demonstrated convincingly.	0
i very much like the idea of the paper, but i am simply not convinced by its claims.	0
i am keeping my score the same for the following reason: in my opinion, accepted papers involving new model architectures should either consist of (1) a small adjustment that leads to a large improvement, or (2) a very innovative idea that leads to comparable performance (or better), but provides many new insights about the problem or can be transferred to many different domains.	0
this seems like an obvious idea but to the best of my knowledge it hasn't been done before and is actually a potentially very useful model.	0
