text	label
e.g. there is no results of algorithm 1. i know it serves as a motivation, but it would be nice to see how it works.	0
quality i appreciate this line of research in general, but there are some flaws in its motivation and in the design of the experiments.	0
 since the authors have mentioned in the related work, it would also be more convincing if they show experimental results on cl conclusion:  i feel that the motivation is good, but the proposed model is too handcrafted.	0
strengths  the proposed model begins with reasonable motivation and shows its effectiveness in experiments clearly.	2
 the experiment/motivation i found most compelling was 4.1 (since it clearly matches the issue of partial observability) but we only see results compared to dqn... it feels like you don't put a compelling case for the nonmarkovian benefits of arm vs other policy gradient methods.	0
 the experiments are not constructed to support the motivation / claim, but just to show that model performance improves.	0
there is some text about a variant of ctc, but it does not explain very clearly what was done or what the motivation was.	0
cons: the motivation (section 2) needs to be improved.	0
i think the authors have the right intuition, but no evidence or citation is presented to motivate result 5. indeed, dcgans are known to have extremely sharp interpolations, suggesting that small jumps in z lead to large jumps in images, thus having the potential to assign low probability to tunnels.	0
"the method is specifically about determining the rank of a matrix, but the authors motivate it with way too general and vague relationships, such as ""determining the number of nodes in neural networks""."	0
however, the lack of sufficient theoretical justification is now well complemented by extensive experiments, and it will motivate more theoretical work.	0
this expression is used to develop a new layer called a “warp layer” which essentially tries to compute several layers of the residual network using the taylor expansion expression — however in this expression, things can be done in parallel, and interestingly, the authors show that the gradients also decouple when the (resnet) model is close to a local minimum in a certain sense, which may motivate the decoupling of layers to begin with.	0
overall it's not clear what this paper adds to existing body of work: 1. axiomatic treatment takes a bulk of the paper, but does not motivate any significantly new method 2. from experimental evaluation it's not clear the results are better than existing work, ie yosinsky http://yosinski.com/deepvis	0
however the thesis of this work should be better motivated and explained.	0
in section 1, overfitting concerns seem like a strange way to motivate the desire for smoothness.	0
it appears to be motivated by improving training dynamics, which is understandably a significant concern.	0
i do not think the method is theoretically wellmotivated as presented, but the empirical results seem solid.	0
pros:  the proposed modification to vin is simple, wellmotivated, and addresses the nondifferentiability of vin  experiments on synthetic data demonstrate a significant improvement over the standard vin method cons:  some important references are missing (e.g., maxent ioc with deeplearned features)  although intuitive, more detailed justification could be provided for replacing the maxoveractions with an exponentiallyweighted average  no baselines are provided for the experiments with real data  all the experimental scenarios are fairly simple (2d gridworlds with discrete actions, 1channel input features) the proposed method is simple, wellmotivated, and addresses a real concern in vins, which is their nondifferentiability.	2
pros: ' interesting energy formulation and variation over began cons: ' not a clear paper ' results are only partially motivated and analyzed	2
clarity, significance and correctness  clarity: the main idea is clearly motivated and presented, but the experiment section failed to convince me (see details below).	0
unrolled gan looks at historical d's through unrolled optimization, but not the history of g. so this lack of significant difference in results raise the question of whether any improvement of chekhov gan is coming from the online learning perspective for d and g, or simply due to the fact that it considers historical d models (which could be motivated by sth other than the online learning theory).	0
overall: the proposed dataset seems reasonable but neither the dataset seems properly motivated (something where analysts actually struggle and models can help) nor it is clear if it will actually be useful for the research community (models performing well on this dataset will need to focus on specific abilities which have not been studied in the research community).	0
the architecture was described but not really motivated.	0
then again, the major contribution of this work is not advancing the stateoftheart on many benchmark tasks, but constructing a solid framework that will enable stable and solid application and research of these wellmotivated models.	0
strengths: the model and the mixed objective is wellmotivated and clearly explained.	2
pros: 1. the paper is well written, and wellmotivated.	2
figure 1 is interesting but it could use better labelling (words instead of letters) overall: pros: wellwritten, good empirical results, wellmotivated and intuitively explained cons: not particularly novel, a modification of an existing idea, more sensitivity results would be nice	2
the other is to prune, but with a very specialized schedule as to the pruning and pruning weight, motivated by the work of narang et al 2017 for nongroup sparsity.	0
pros: this discriminator architecture is well motivated, intuitive and novel.	2
the regularization is motivated from the point of view of sampling the hidden states to be from the exponential family, but all the experiments provided seem to use a gaussian distribution.	0
finally, much of the body of the paper is focused on topic (1) from above, but i did not feel as though this part of the paper was well motivated, and it was not made clear what insights arose from this generalization.	0
pros:  wellmotivated and ambitious goals  human evaluation conducted on the outputs.	2
 pros: ' asynchronous modelparallel training of deep learning models would potentially help in further scaling of deep learning models ' the paper is clearly written and easy to understand cons: ' weak experiments: performance of algorithms are not analyzed in terms of wallclock, and important baselines are not compared against, making it difficult to judge the practical usefulness of the proposed algorithm ' weak theory: although the algorithm is claimed to be motivated by continuoustime formulation of gradient descent, neither convergence proof nor algorithm design really use the continuoustime formulation and discretetime formulation seems to suffice; the proof is straightforward corollary of lin et al. summary: this paper proposes to update parameters of each layer in deep neural network asynchronously, instead of updating all layers simultaneously and synchronously.	2
authors argue their algorithm is motivated by continuoustime formulation of stochastic gradient descent, but it is unclear to me whether the continuoustime formulation was really necessary to derive the proposed algorithm.	0
"the work focuses on tftlike policies, motivated by ""if one can commit to them, create incentives for a partner to behave cooperatively"" however it seems that, as made clear below definition 4, we can only create such incentives for sufficiently powerful agents, that remember and learn from their failures to cooperate in the past?"	0
if convenient, could the authors comment on a similarly motivated paper under review at iclr 2018: variancebased gradient compression for efficient distributed deep learning pros:  good use of intuition to guide algorithm choices  good compression with little loss of accuracy on best strategy  good problem for fa algorithm / well motivated  cons:  some experiment choices do not appear well motivated / inclusion is not best choice  explanations of algos / lack of 'algorithms' adds to confusion a useful reference: strom, nikko.	2
in summary, this is a poorly written paper that seems to rely on a lot of heuristics that are not well motivated.	0
 typo, find the “most orthogonal” representation if the inputs > of the inputs overall, the main idea of this paper is interesting and well motivated and but the technical contribution seems incremental.	0
this paper has many strengths: 1) the writing is clear, and the paper is wellmotivated 2) the proposed algorithm is described in excellent detail, which is essential to reproducibility 3) as stated previously, the approach is validated with a large number of real android projects 4) the fact that the language generated is nontrivial (javalike) is a substantial plus 5) good discussion of limitations overall, this paper is a valuable addition to the empirical software engineering community, and a nice break from more traditional approaches of learning abstract syntax trees.	2
this is motivated by use cases in which multiclass classification problems are learned during training, but where binary or reduced multiclass classifications is performed at test time.	0
on the negative side, the paper could be better written and motivated.	0
 pros:  new module  good performances (not stateoftheart) cons:  additional experiments the paper is well motivated, and is purely experimental and proposes a new architecture.	2
a much more important concern i have is that the proposed input invariance property is not well motivated.	0
however, i am concerned about multiple aspects in the current version:  what is the motivation for using this particular form of translation?	0
 the sota result miniimagenet is the result of a bagoftricks approach that is not well motivated by the main methodology of the paper in section 2. major points:  the motivation for and derivation of the approach in section 2 is misleading, as the resulting algorithm does not model uncertainty over the weights of a neural network, but instead a latent code z corresponding to the task data s. moreover, the approach is not fully bayesian as a point estimate of the hyperparameter .alpha is computed; instead, the approach is more similar to empirical bayes.	0
" the second motivation is not clear to me, and the claim that ""the training text collection should include many instances of sentences that have only minor lexical differences but found in completely different contexts"" needs more support, either theoretical or empirical."	0
i have some concerns about the motivation of this method:  what are the motivations to use frankwolfe ?	0
in overall, i think the proposed idea is interesting, but the authors’ motivation from dpp is arguable.	0
 in terms of quality: clear motivation; substantiated literature review; but the algorithms proposed are not novel and the question of whether the method will scale to more unknown parameters is not answered.	0
the authors state that they apply evolution rater than handcrafting intrinsic motivation, but it appears that intrinsic motivation is handcrafted in the paper.	0
 it would be nice to have a plot showing the accuracy as a function of the perturbation in section 4.5. conclusion: the experimental results seem promising however the motivation for the approach is not clear.	0
 the paragraph after eq 3 needs some rewriting  the explanations around and including equations 5 and 6 were quite poor: .pi is referred to but not used, it is not made clear that that g is the gradient of log p(z) instead of p(z), use brackets for the log in eq 6 to avoid ambiguity 2) the reference formatting is wrong (i.e. cite is used everywhere instead of citep) 3) i thought the motivation for the approach in the intro was very good 4) as the seemingly most related work, it would be good to elaborate more on the goyal et al paper and the differences of your approach to theirs.	0
the general idea and motivation are generally appealing but the experimental validation is a mess.	0
my concern is primarily on the novelty and originality of the idea, as it is mainly based on the work of guo etal 2018, which this paper says is the motivation behind their work.	0
pros:  originality of the approach cons:  experiments could have been more convincing:  should compare against at least one other stateoftheart domain adaptation method  results on dependency parsing (the most challenging task they consider) were mostly negative  evaluation on other more recent multidomain nlp tasks would have been nice (e.g. multinli)  abstract and intro could provide better description of the conceptual contribution, as well as motivation	2
 below is based on the original paper this paper presents a framework that allows the agent to learn from its observations, but never follows through on the motivation of experimentationtaking actions mainly for the purpose of learning an improved dynamics model.	0
justification of the criterion is relegated to earlier work in li (https://arxiv.org/pdf/1512.04202.pdf), but i failed to fully grasp the motivation.	0
"the main concerning to me is that the motivation of using shifting operation to solve the attention ""shift"" is entirely unclear."	0
motivation: the introduction begins by motivating the interpretability story of deep learning, but i don’t see gaining any more interpretability by reading the rest of the paper.	0
using wasserstein to detect hypernym seems to also be novel, but the motivation is also not clear.	0
in sum, while the proposed model seems novel, its motivation is unclear and it is difficult to assess the effectiveness of the proposed method due to lack of experimental validation.	0
comments: there are multiple shortcomings in the motivation of the approach.	0
there are some nontrivial observations but unless the authors make the motivation for defining this new metric for evaluation more clear.	0
[cons in summary] 1. the motivations/claimed contributions are not well supported/illustrated by the proposed algorithm or experiments.	2
it is wellknown that larger batch sizes can be used for later stages of optimization (ie, https://arxiv.org/abs/1711.00489, https://arxiv.org/abs/1706.05699), but they are missing motivation as to why use hessian information for this.	0
overall the paper is well written except that the authors are mixing two highly related but still different topics: explanation and adversary detection so that the motivation is confusing.	0
also authors discuss this work again very briefly in page 8 due to the high similarity in methods and motivation with the proposed method, but the authors don’t show any quantitative comparison.	0
overall the math seems solid but i have a few questions about the motivation and assumption.	0
"i can imagine several reasons you might want to do this, but the authors are not clear what their goal is besides ""to propose methods that can help to understand the intricacy and complexity of human motivations and their behaviors""."	0
 pros:  introducing softlabels to selftraining has a good common sense motivation.	2
here 'intrinsic motivation' is used but the 'intrinsic motivation' proposed depends on already having an externally defined reward.	0
detailed comments: • major issues: 1. part of your motivation in the intro states that your algorithm is not replacing sgd, but “complementing” it.	0
the contrast of voxel versus mesh looks like a motivation but it only a speculation.	0
a major motivation for unifying ideas under gvfs is to facilitate development of new algorithms, but i find the paper slightly less convincing on this front.	0
quick summary: while i liked aspects of this  including the motivation of having a lightweight way of understanding how well representations transfer across tasks, overall my concerns surrounding the methodology and some missing analysis leads me to believe this needs more work before it is ready for publication.	0
coupled with the fact that there is no motivation to explain results or future work, this makes for a very poorly written paper that is very challenging to read.	0
i detail some of my primary concerns below:  the entire motivation of the paper is predicated on the hypothesis that more randomness is better for training.	0
pros:  the introduction and motivation is really well written and figure 3 provides a clear visualisation main max pooling operator issues.	2
 the deformation considered is proposed in terms of the graph metric perturbation, which appears to lack sufficient motivation.	0
first it is hindered by a confusing motivation, and the lack of clarity on the real purpose of the work is a problem throughout.	0
these questions point back to the concern regarding what is the real motivation for this work.	0
major points:  organisationally, i thought that the authors could have gotten to the loss function sooner, as much of the development of the theory is lacking in motivation until specific tasks are defined.	0
" ""investigations, we "": don't capitalize  ""the averaging 'has' a smoothing effect""  ""our motivation are""  ""contributed it to""  ""available 'to the' adversary""  ""crafting adversarial perturbations""  ""directly evaluation""  ""be fixed 100"" pros:  transferability and robustness of adversarial examples is a very important problem  interesting insights, esp."	2
ultimately this paper is interesting but falls well below the standards of exposition that i expect from a theory paper and doesn’t go very far at connecting the analysis back to the claimed motivation of investigating practical invariances.	0
comments: %%%%%%%%%%%%%%% i found the motivation of the approach to be very lacking.	0
"strengths:  practical proposal to use graph regularization for neural network regularization  the proposal to construct graphs based on the current batch makes sense from an algorithmic point of view cons: experimental results are a bit weak  the most significant results seem to be obtained for ""implementation robustness"", but it is unclear why the proposed approach should be particularly good for this setting since the theoretical motivation is to prevent overfitting."	2
 the motivation for the work is not entirely clear: it is true that gans and vaes have their issues, but in my view it is not really explained / argued why the proposed method would solve them.	0
provided below) should be looked at and listened to; it too uses coupled networks, albeit in a different way but with a related motivation, and has rhythmic and polyphonic complexity and sounds quite good (better, in my opinion) some unclear sections (fixable, especially with an appendix; more detail below) despite the extensive architectural comparisons, i was not always clear about rationale behind certain choices, eg.	0
the motivation is not 100% clear because the first experiment uses spikes, and shows a nonnegligible difference to rate models (the authors claim it's almost the same, but for mnist differences of 0.5% are significant).	0
in my opinion, this paper lacks a discussion of that motivation with respect to the proposed approach.	0
however, the paper is lacking clarity and motivation which makes it almost impossible to understand at the first pass.	0
i find the proper discussion and motivation for manual evaluation over objective metric evaluation lacking. '	0
" the technical contribution of this paper is reduced to adding a ""personality embedding"" to approach the image captioning problem (authors also propose a new task and data set, but motivation is not convincing)."	0
[] ablation study is done for group lasso, expert lasso and load balancing, which help understand the effect of different components of the proposed [] it seems to me the motivation is similar to that of sparselygated moe (shazeer et al. 2017), but it is not clear how the proposed twohierarchy method is superior to the sparselygated moe.	0
this is a small point, but the treatment of intrinsic motivation (i.e. changing the reward function) for exploration seems overly harsh.	0
weakness: my main concern is the lack of motivation for embedding words on the hyperboloid and the choice of evaluation metrics.	0
i thought the motivation for choosing this regularizer was lacking.	0
their motivation clearly outlines that reducing memory can allow for larger batch sizes and larger networks that can improve the performance of training, but the authors do not demonstrate an example of this principle.	0
moderate there is some motivation at the beginning of this piece, in particular about language, and does not contain citations, but should.	0
strengths:  the paper provides a thorough theoretical motivation for computing a positive definite factorization of the regularization term in the empirical bayes setup.	2
due to the lack of discussion, motivation, justification and details of the proposed approach, i recommend this paper to be rejected and resubmitted when all these concerns will be addressed.	0
pros: the motivation of this paper is clear.	2
the extension of the previous work is trivial and the combination of the two ideas lack of any motivation.	0
algorithmically, controlling the lipschitz constant is achieved by using the orthogonal regulariser presented in the paper cisse et.al which has the same motivation for this work but for standard neural network training but not quantising.	0
the motivation for the work (avoiding high amplitude/frequency control inputs) is certainly now new; this has always been a concern of control theorists and roboticists (e.g., when considering minimumtime optimal control problems, or control schemes such as sliding mode control).	0
you have orthogonal motivation but it might be that in practice your technique works for a reason similar to the reason other techniques work.	0
strengths of the paper:  the motivation to extend compression beyond the weights to activations in order to support the dnn accelerator designs and the technical details are clearly explained.	2
my concern with this paper however, is that i feel the paper lacks a motivation, was it derive an online similarity metric that outperforms sif(without pca)?	0
 derived similarity metric doesn't require knowledge of the entire dataset (in comparison to sif  pca) cons  performance seems to be slightly better than sif, wmd, and averaging word embeddings, but below that of sif  pca  unclear motivation for the model, was it derive an online similarity metric that outperforms sif(without pca)?	2
clarity: the paper is generally wellwritten, but i would have liked to see more details regarding the motivation for the work, description of the prior work and discussion of the results.	0
"i like to see theoretical work in a field that desperately needs some, but overall i feel the paper could do a much better job at explaining the motivation behind the work, which is limited to ""cosine similarity [...] is not backed by a solid theoretical foundation""."	0
however, in the approach proposed in this paper, a is a simple prior over the weights in a linearintheparameters model, and from my perspective, having a prior conditioned on the inducing variables lacks any theoretical motivation.	0
in summary, it is unclear to me if there is any novelty in the approach (missing references, lack of motivation of the algorithm) and if the results show any improvement over previous works (only one previous work has been compared and the qualitative examples do not show anything particularly interesting).	0
(this motivation wasn't clear in the initial version, but is clearer now).	0
the motivation is clear but by so many steps of approximation and relaxation, the authors didn’t address what is the final regularization actually corresponding to?	0
the jump from the dp formulation to the learning case is rather abrupt, and lacks sufficient motivation.	0
it sounds like a nice motivation, but the work presented here does not show any clear answer for this, except the idea of combining two different encoders for sentence representation.. my main concern is about the term multiview since the merging step is somewhat trivial (min/max/averaging vectors or concatenation).	0
i think there are some interesting ideas in the paper but the motivation is too handwavey and the method exposition is insufficient.	0
over all the paper is well written and easy to follow but is limited by its lack of well detailed motivation and insufficient baselines and applied tasks.	0
later, space (and time) efficiency is revealed as the motivation for the sparsity, but it would be helpful if the paper said this earlier.	0
while the derivation differs, the motivation and final form of the updates seem to have a large overlap but this work is not cited.	0
since the main motivation of the algorithm is finding flat minima, the lack of convergence proof for nonconvex setting concerns me.	0
"''detailed comments'' _paper strengths_  the idea to use a negative video example for unsupervised detection learning seems novel  the proposed method is simple and the needed data can be collected with widely available equipments  the paper addresses the problem of being robust with respect to moving distractor objects for cases in which those are present in both the positive and negative video example  the authors collected realworld data from different scenes with different objects, object counts and conditions (indoor/outdoor, still/moving camera)  the authors compare to a number of nonlearning approaches from opensource implementations (the reviewer cannot judge whether any relevant technique is missing)  the authors provide anonymized links to videos demonstrating a representative sample of the algorithm's performance on the considered scenes _paper weaknesses_  the authors clearly reduced the horizontal margins of the standard iclr style template leading to a wider text corpus, however, as the bottom margin seems to be increased the reviewer will review the paper nevertheless, but requires the authors to revert to the standard iclr style template upon update of their manuscript  the paper makes the relatively strong assumption that we have a video of the object of interest moving in the scene we plan to employ our algorithm on along with another video of the same scene with all relevant distractor objects but without the object of interest; given these assumptions the reviewer struggles to see a meaningful application of the approach (the only one provided by the authors, as tool for automated demonstration annotation, is not convincing, see below) that is outside of a very controlled setting in which more classic, e.g. makerbased approaches could be employed for detecting the object  the claimed robustness of the algorithm only holds for variations that were extensively present during training time (e.g. lighting differences on the car), in contrast the algorithm seems to be very sensitive to partial occlusion (as can be seen in the multiobject examples) and seems to heavily overfit on the color of objects (e.g. the car generalization to the new scene is easy as the car is the only red object in the scene, once the car moves away from the camera and the red front part is selfoccluded the detection fails, see e.g. minutes 1:15, 1:26 in the transfer video)  other than the single transfer example mentioned in the previous point the authors do not prove generalization to more challenging nontraining scenes with heavier clutter, nonseen lighting changes and occlusions to support their robustness claim  the proposed method cannot operate inthewild (e.g. youtube data) as it makes very strong assumptions about the required input data  the fact that the method needs to be trained from scratch for each new scene and object reduces the number of possible applications/scalability and makes comparison to classic baselines unfair which are not specifically tuned towards a certain object or scene  the authors make no comparison to other unsupervised detection approaches (e.g. to the selfcited jonschkowski et al. (2017)) to prove shortcomings of other methods on the newly generated dataset  as mentioned by the authors the method does not use any temporal information for the detection which surely could help, the reviewer cannot follow this design decision, especially because the fact that the encoder gets the difference image to the previous video frame as input in case of a moving camera (for egomotion estimation) makes applications to nonvideo data impossible, also none of the experiments exploit the nontemporal property of the approach to show single frame detection on a more varied set of scenes  the experiment showcasing the proposed application to ""learning from demonstration"" is not convincing as the method is only used to detect the goal location of the object but, critically, treats every object in the scene separately, missing any relational information in the target configuration, therefore in case of the sorting in a vertical line task the learned goal representation does not represent the actual goal of the task  the authors do not provide ablation studies proving the necessity of all three proposed objectives (slowness, variability, presence)  the reviewer cannot follow the references to objectcentric representation learning that are made in the paper, specifically because (as also noted by the authors themselves) the proposed method makes substantially stronger assumptions with respect to the input data and merely learns to detect the spatial coordinates of a single given object in a scene as opposed to learning an objectcentric scene representation that can be useful for downstream tasks, therefore the reviewer would strongly suggest to tone down the scope of the presented work, especially in the first paragraph of the introduction and the last paragraph of the conclusion  the ""random search optimization"" discussed in section 3.3 is not a valid method as it ""solves"" this problem of instable training by picking the best of n runs with varying random seeds  figure 2 is not very helpful for understanding, the details of the architecture (left part) could go to the appendix and be replaced with a figure that details the intended usage of the method for a concrete application to strengthen the motivation of the approach _reproducibility_  given the architectural information provided in the paper the reviewer believes it would be relatively straight forward to reproduce the results of the work."	2
_conclusion_  overall, the reviewer appreciates the effort that went into the work but sees considerable need for improvement concerning the motivation and possible applications given the strong assumptions that are made about the input data.	0
the proposed method does not provide considerable technical novelty or insight to compensate for the lack in motivation.	0
the motivation for the proposed method is to solve the mode collapse problem of mcdropout, but using ensemble loses the bayesian support benefit of mcdropout.	0
weaknesses: ' the discussion of the motivation for unsupervised structure induction in the introduction is somewhat confused.	0
note that the original motivation for signsgd is not for faster convergence but less communication.	0
pros: the introduction and related work section is very well written, and motivation of why one should try adversarial loss for forward models is clear.	2
the ideas in the paper are somewhat interesting, but i have major concerns with the motivation (it is unclear) and the experiments (not convincing): motivation: the authors motivate their inclusion of a hebbian working memory from the perspective of trying to mimic the human visual system.	0
"a similar motivation here is lacking, with the main justification seeming to be to ""move towards a biologically motivated model of vision""."	0
pros:  nice motivation, and the connection with industrial recommendation systems where candidate nomination and ranker is being used is engaging  it provides a conditional generative modeling framework for slate recommendation  the simulation experiments very clearly show that the expected number of clicks as obtained by the proposed listcvae is much higher compared to the chosen baselines.	2
the motivation is to build a network that does not heavily rely on pretrained discriminative networks such as vgg or resnet, but to build one that is fully targeting the segmentation problem.	0
strengths:  motivation: the natural extension of previous work on differentiable plasticity based on existing knowledge from neuro science is an important next step  cue reward experiment exemplifies limitations of current plasticity approaches and clearly shows the potential benefits of neuro modulation  maze navigation shows incremental benefits over nonmodulated plasticity  thorough experimentation  clippingtrick is a neat observation weaknesses:  evaluation: only on toy tasks (which includes ptb), no real world tasks  very incremental improvements on ptb over a very simple baseline (far from sota)  evaluated models (feedforward nns and lstms) are very basic and far from current sota architectures  no qualitative analysis on how modulation is actually use by the systems.	2
# positive aspects of this submission  the intuition and motivation behind the proposed model are well explained.	2
the general architecture seems to be a reasonable application of the capsule principle in the graph domain, following the proof of concept mnist architecture proposed by sabour et al. my main concern is that i have problems grasping the motivation behind using capsules in the given scenario.	0
pros: 1. the technique has a nice intuitive (but not particularly novel) motivation which is kindasorta theoretically motivated if you squint at it hard enough.	2
i can see the motivation of trying to use smaller augmented memory, however experimentation around slightly larger augmented memories will be useful for the audience to draw some conclusions.	0
pros:  neat motivation;  extensive experiments;  clear illustration; cons  there are still some experiment results missing, as the authors themselves mentioned in the kinetics section (but the reviewer thinks it would be ready);  in page 3 the training section and page 4, the first paragraph, it mentioned θ and φ (which are the weights for different normalization methods) are jointly trained and different from the previous iterative metalearning style method.	2
motivation is provided from both angles, but the evaluation focuses largely on the topic modeling (which is fine, just need to say it).	0
cons () :  the paper would benefit more motivation and organization.	2
further details below ( for pros / ~ for suggestions /  for cons): the paper could benefit a little more motivation:  mentioning a few tasks in the introduction may not be enough.	0
i understand that the rough intuition is to take actions with higher advantage more often while still being stochastic and exploring but the motivation could be more precise given that most of the subsequent arguments are built on top of it.	0
all in all i think that this is an interesting paper but the foundations of the theoretical motivation need a bit more clarification.	0
i summarized the weaknesses as follows: # lack of motivation and its validation the paper should have more motivational questions at the beginning of why such flow information is necessary for the task.	0
if this is the case, the motivation to go for rl would be more understandable but this part is not explained at all.	0
i understand the motivation from the previous paragraph but felt that the formal result added little.	0
in summary, this paper has some interesting ideas, but the current presentation lacks clear motivation, and its technical contribution and implications need to be better highlighted.	0
i would like the authors to carefully explain the motivation, and also provide visual results like using the same random noise as input, but only changing the class conditions.	0
simple idea and relatively easy to implement cons: ' clarity could be improved, especially in the experimental section ' the motivation for the svhn 04 to mnist 59 is not clear.	0
on the negative side, this reviewer would argue the paper is a bit incremental, as it appears to be “just” a combination of two models without a clear motivation from a molecular design perspective – why is the model e.g. better (motivated) than the model by you et al, the molgan by decao and kipf, or the cgvae by liu et al?	0
however, i found the paper lack of motivation about the designs of the coarse and fine scoring models.	0
my main comment is that this work requires (a) more substantiation of the claim that attention shift is the phenomenon at play when it comes to lack of transferability, (b) improvement to the writing, and (c) more motivation behind the choice of mitigation mechanism.	0
weaknesses:  the motivation of uncovering latent modes of a task distribution does not align with the proposed method.	0
this change is noted, but it would be useful to make a least a brief (i.e. one sentence) comment on the motivation for this change.	0
